# n, N, x_1, ..., x_N, w_1, ..., w_N, K_n
# where N = floor(M/2) with M control points {x_i}
# for a Gauss-Legendre quadrature approximant, of order n, of \int_{-1}^{1} dx * f(x)
# and {w_i} their weights
# and K_n the coefficient of the error term, K_n * f^(2n)(\xi) for -1 < \xi < 1
#
# See CRC Standard Mathematical Tables and Formulas 33rd ed section 8.3.1.7
# https://doi.org/10.1201/9781315154978
#
1,1,0.0000000E+00,2.0000000E+00,3.3333333E-01
2,1,5.7735027E-01,1.0000000E+00,7.4074074E-03
3,2,0.0000000E+00,7.7459677E-01,8.8888889E-01,5.5555556E-01,6.3492063E-05
4,2,3.3998104E-01,8.6113631E-01,6.5214515E-01,3.4785485E-01,2.8794587E-07
5,3,0.0000000E+00,5.3846931E-01,9.0617985E-01,5.6888889E-01,4.7862867E-01,2.3692689E-01,8.0792892E-10
6,3,2.3861919E-01,6.6120939E-01,9.3246951E-01,4.6791393E-01,3.6076157E-01,1.7132449E-01,1.5408689E-12
7,4,0.0000000E+00,4.0584515E-01,7.4153119E-01,9.4910791E-01,4.1795918E-01,3.8183005E-01,2.7970539E-01,1.2948497E-01,2.1274324E-15
8,4,1.8343464E-01,5.2553241E-01,7.9666648E-01,9.6028986E-01,3.6268378E-01,3.1370665E-01,2.2238103E-01,1.0122854E-01,2.2247659E-18
9,5,0.0000000E+00,3.2425342E-01,6.1337143E-01,8.3603111E-01,9.6816024E-01,3.3023936E-01,3.1234708E-01,2.6061070E-01,1.8064816E-01,8.1274388E-02,1.8232465E-21
10,5,1.4887434E-01,4.3339539E-01,6.7940957E-01,8.6506337E-01,9.7390653E-01,2.9552422E-01,2.6926672E-01,2.1908636E-01,1.4945135E-01,6.6671344E-02,1.2025105E-24
11,6,0.0000000E+00,2.6954316E-01,5.1909613E-01,7.3015201E-01,8.8706260E-01,9.7822866E-01,2.7292509E-01,2.6280454E-01,2.3319376E-01,1.8629021E-01,1.2558037E-01,5.5668567E-02,6.5205640E-28
12,6,1.2523341E-01,3.6783150E-01,5.8731795E-01,7.6990267E-01,9.0411726E-01,9.8156963E-01,2.4914705E-01,2.3349254E-01,2.0316743E-01,1.6007833E-01,1.0693933E-01,4.7175336E-02,2.9582899E-31
13,7,0.0000000E+00,2.3045832E-01,4.4849275E-01,6.4234934E-01,8.0157809E-01,9.1759840E-01,9.8418305E-01,2.3255155E-01,2.2628318E-01,2.0781605E-01,1.7814598E-01,1.3887351E-01,9.2121500E-02,4.0484005E-02,1.1394894E-34
14,7,1.0805495E-01,3.1911237E-01,5.1524864E-01,6.8729290E-01,8.2720132E-01,9.2843488E-01,9.8628381E-01,2.1526385E-01,2.0519846E-01,1.8553840E-01,1.5720317E-01,1.2151857E-01,8.0150807E-02,3.5119460E-02,3.7729654E-38
15,8,0.0000000E+00,2.0119409E-01,3.9415135E-01,5.7097217E-01,7.2441773E-01,8.4820658E-01,9.3727339E-01,9.8799252E-01,2.0257824E-01,1.9843149E-01,1.8616100E-01,1.6626921E-01,1.3957068E-01,1.0715922E-01,7.0366047E-02,3.0753242E-02,1.0853914E-41
16,8,9.0125100E-02,2.8160355E-01,4.5801678E-01,6.1787624E-01,7.5540441E-01,8.6563120E-01,9.4457502E-01,9.8940093E-01,1.8945061E-01,1.8260342E-01,1.6915652E-01,1.4959599E-01,1.2462897E-01,9.5158512E-02,6.2253524E-02,2.7154259E-02,2.7380354E-45
17,9,0.0000000E+00,1.7848418E-01,3.5123176E-01,5.1269054E-01,6.5767116E-01,7.8151400E-01,8.8023915E-01,9.5067552E-01,9.9057548E-01,1.7944647E-01,1.7656271E-01,1.6800410E-01,1.5404576E-01,1.3513637E-01,1.1188385E-01,8.5036148E-02,5.5459529E-02,2.4148303E-02,6.1060738E-49
18,9,8.4775013E-02,2.5188623E-01,4.1175116E-01,5.5977083E-01,6.9168704E-01,8.0370496E-01,8.9260247E-01,9.5582395E-01,9.9156517E-01,1.6914238E-01,1.6427648E-01,1.5468468E-01,1.4064291E-01,1.2255521E-01,1.0094204E-01,7.6425730E-02,4.9715490E-02,2.1616013E-02,1.2124581E-52
19,10,0.0000000E+00,1.6035865E-01,3.1656410E-01,4.6457074E-01,6.0054530E-01,7.2096618E-01,8.2271466E-01,9.0315590E-01,9.6020815E-01,9.9240684E-01,1.6105445E-01,1.5896884E-01,1.5276604E-01,1.4260670E-01,1.2875396E-01,1.1156665E-01,9.1490022E-02,6.9044543E-02,4.4814227E-02,1.9461788E-02,2.1573584E-56
20,10,7.6526521E-02,2.2778585E-01,3.7370609E-01,5.1086700E-01,6.3605368E-01,7.4633191E-01,8.3911697E-01,9.1223443E-01,9.6397193E-01,9.9312860E-01,1.5275339E-01,1.4917299E-01,1.4209611E-01,1.3168864E-01,1.1819453E-01,1.0193012E-01,8.3276742E-02,6.2672049E-02,4.0601430E-02,1.7614007E-02,3.4594673E-60
21,11,0.0000000E+00,1.4556185E-01,2.8802132E-01,4.2434212E-01,5.5161884E-01,6.6713880E-01,7.6843996E-01,8.5336336E-01,9.2009933E-01,9.6722684E-01,9.9375217E-01,1.4608113E-01,1.4452440E-01,1.3988739E-01,1.3226894E-01,1.2183142E-01,1.0879730E-01,9.3444230E-02,7.6100114E-02,5.7134426E-02,3.6953789E-02,1.6017228E-02,5.0253042E-64
22,11,6.9739273E-02,2.0786043E-01,3.4193582E-01,4.6935584E-01,5.8764040E-01,6.9448726E-01,7.8781681E-01,8.6581258E-01,9.2695677E-01,9.7006050E-01,9.9429459E-01,1.3925187E-01,1.3654150E-01,1.3117350E-01,1.2325238E-01,1.1929323E-01,1.0041414E-01,8.5941606E-02,6.7964680E-02,5.2293360E-02,3.3774900E-02,1.4627995E-02,6.6436328E-68
23,12,0.0000000E+00,1.3325682E-01,2.6413568E-01,3.9030104E-01,5.0950148E-01,6.1960988E-01,7.1866136E-01,8.0488840E-01,8.7675236E-01,9.3297109E-01,9.7254247E-01,9.9476933E-01,1.3365457E-01,1.3246204E-01,1.2890572E-01,1.2304908E-01,1.1499664E-01,1.0489209E-01,9.2915766E-02,7.9281412E-02,6.4234210E-02,4.8037671E-02,3.0988006E-02,1.3411860E-02,8.0275048E-72
24,12,6.4056893E-02,1.9111887E-01,3.1504268E-01,4.3379351E-01,5.4542147E-01,6.4809365E-01,7.4012419E-01,8.2000199E-01,8.8641553E-01,9.3827455E-01,9.7472856E-01,9.9518722E-01,1.2793820E-01,1.2583746E-01,1.2167047E-01,1.1550567E-01,1.0744427E-01,9.7618652E-02,8.6190161E-02,7.3346482E-02,5.9298585E-02,4.4277439E-02,2.8531394E-02,1.2341231E-02,8.8995905E-76
25,13,0.0000000E+00,1.2286469E-01,2.4386688E-01,3.6117231E-01,4.7300273E-01,5.7766293E-01,6.7356637E-01,7.5925926E-01,8.3344263E-01,8.9499200E-01,9.4297457E-01,9.7666392E-01,9.9555697E-01,1.2317605E-01,1.2224244E-01,1.1945576E-01,1.1485826E-01,1.0851962E-01,1.0053595E-01,9.1028262E-02,8.0140701E-02,6.8038334E-02,5.4904697E-02,4.0939151E-02,2.6354984E-02,1.1393805E-02,9.0848487E-80
